run,seed,variable,lead_hours,metric,value
pyramid,0,T250,114.0,rmse_climatology,2.7777229273034636
pyramid,0,T250,120.0,rmse_climatology,2.777859302772127
pyramid,0,T250,6.0,skill,0.5962049757765846
pyramid,0,T250,12.0,skill,0.3311131110423361
pyramid,0,T250,18.0,skill,0.14022475565537262
pyramid,0,T250,24.0,skill,-0.01427047844872753
pyramid,0,T250,30.0,skill,-0.15648833905194626
pyramid,0,T250,36.0,skill,-0.29537948108311607
pyramid,0,T250,42.0,skill,-0.4422971749827749
pyramid,0,T250,48.0,skill,-0.6118980803922793
pyramid,0,T250,54.0,skill,-0.8179055761218277
pyramid,0,T250,60.0,skill,-1.0700766387309488
pyramid,0,T250,66.0,skill,-1.3822889752599767
pyramid,0,T250,72.0,skill,-1.7718202113173267
pyramid,0,T250,78.0,skill,-2.2598844098109656
pyramid,0,T250,84.0,skill,-2.8742401098313786
pyramid,0,T250,90.0,skill,-3.656757119684154
pyramid,0,T250,96.0,skill,-4.667300231108334
pyramid,0,T250,102.0,skill,-5.980591890012758
pyramid,0,T250,108.0,skill,-7.6811681982546
pyramid,0,T250,114.0,skill,-9.858161008230486
pyramid,0,T250,120.0,skill,-12.582046045089468
pyramid,0,T250,6.0,rmse_persistence,1.1207176545285014
pyramid,0,T250,12.0,rmse_persistence,1.843115514777053
pyramid,0,T250,18.0,rmse_persistence,2.3054862356098025
pyramid,0,T250,24.0,rmse_persistence,2.6133587599676704
pyramid,0,T250,30.0,rmse_persistence,2.8360473595898212
pyramid,0,T250,36.0,rmse_persistence,2.995861909523321
pyramid,0,T250,42.0,rmse_persistence,3.1114383198812225
pyramid,0,T250,48.0,rmse_persistence,3.2026690659305648
pyramid,0,T250,54.0,rmse_persistence,3.2838535554032857
pyramid,0,T250,60.0,rmse_persistence,3.3500505607450752
pyramid,0,T250,66.0,rmse_persistence,3.400171031557549
pyramid,0,T250,72.0,rmse_persistence,3.4393037376242024
pyramid,0,T250,78.0,rmse_persistence,3.4782262811882756
pyramid,0,T250,84.0,rmse_persistence,3.5120330014635393
pyramid,0,T250,90.0,rmse_persistence,3.5367914317085614
pyramid,0,T250,96.0,rmse_persistence,3.5574578124262612
pyramid,0,T250,102.0,rmse_persistence,3.58183419123739
pyramid,0,T250,108.0,rmse_persistence,3.60379244305544
pyramid,0,T250,114.0,rmse_persistence,3.6186811911008414
pyramid,0,T250,120.0,rmse_persistence,3.6311820299284254
pyramid,0,T250,6.0,acc,0.9176381506056993
pyramid,0,T250,12.0,acc,0.7796019544280561
pyramid,0,T250,18.0,acc,0.6490288742426128
pyramid,0,T250,24.0,acc,0.53626782006176
pyramid,0,T250,30.0,acc,0.4401394876144042
pyramid,0,T250,36.0,acc,0.3614709916621426
pyramid,0,T250,42.0,acc,0.29715076729524836
pyramid,0,T250,48.0,acc,0.242984311168696
pyramid,0,T250,54.0,acc,0.19694593808488958
pyramid,0,T250,60.0,acc,0.15915402731801584
pyramid,0,T250,66.0,acc,0.1285909504987282
pyramid,0,T250,72.0,acc,0.10427879975195928
pyramid,0,T250,78.0,acc,0.08366909707876531
pyramid,0,T250,84.0,acc,0.06540248551782667
pyramid,0,T250,90.0,acc,0.049611465038522706
pyramid,0,T250,96.0,acc,0.036521122125568226
pyramid,0,T250,102.0,acc,0.025595776140198263
pyramid,0,T250,108.0,acc,0.015971480342338182
pyramid,0,T250,114.0,acc,0.0075381530737704825
pyramid,0,T250,120.0,acc,0.0006622742294032433
pyramid,0,T2M,6.0,rmse,2.664939943757371
pyramid,0,T2M,12.0,rmse,3.788632545185479
pyramid,0,T2M,18.0,rmse,3.7293915031962155
pyramid,0,T2M,24.0,rmse,3.743330585401581
pyramid,0,T2M,30.0,rmse,5.099452753550708
pyramid,0,T2M,36.0,rmse,6.270506821217499
pyramid,0,T2M,42.0,rmse,6.984801371217085
pyramid,0,T2M,48.0,rmse,7.9488601855421175
pyramid,0,T2M,54.0,rmse,9.751468656470875
pyramid,0,T2M,60.0,rmse,11.753320719751237
pyramid,0,T2M,66.0,rmse,13.862512935490635
pyramid,0,T2M,72.0,rmse,16.493027408501817
pyramid,0,T2M,78.0,rmse,19.991707844019675
pyramid,0,T2M,84.0,rmse,24.2189437435915
pyramid,0,T2M,90.0,rmse,29.36109162485291
pyramid,0,T2M,96.0,rmse,35.93817608469481
pyramid,0,T2M,102.0,rmse,44.55520272539198
pyramid,0,T2M,108.0,rmse,55.783969667417814
pyramid,0,T2M,114.0,rmse,70.48103681600504
pyramid,0,T2M,120.0,rmse,89.52071512544947
pyramid,0,T2M,6.0,rmse_climatology,2.3187562213116486
pyramid,0,T2M,12.0,rmse_climatology,2.3188641749845447
pyramid,0,T2M,18.0,rmse_climatology,2.3186642922315097
pyramid,0,T2M,24.0,rmse_climatology,2.31959544636485
pyramid,0,T2M,30.0,rmse_climatology,2.3187428547168345
pyramid,0,T2M,36.0,rmse_climatology,2.318247720358349
pyramid,0,T2M,42.0,rmse_climatology,2.318292194308238
pyramid,0,T2M,48.0,rmse_climatology,2.318040409262047
pyramid,0,T2M,54.0,rmse_climatology,2.319023310152964
pyramid,0,T2M,60.0,rmse_climatology,2.3181938726335742
pyramid,0,T2M,66.0,rmse_climatology,2.3177015409760027
pyramid,0,T2M,72.0,rmse_climatology,2.3177517310738516
pyramid,0,T2M,78.0,rmse_climatology,2.317463883827347
pyramid,0,T2M,84.0,rmse_climatology,2.3182040982316217
pyramid,0,T2M,90.0,rmse_climatology,2.3174354069600067
pyramid,0,T2M,96.0,rmse_climatology,2.3168482544609836
pyramid,0,T2M,102.0,rmse_climatology,2.316775597129555
pyramid,0,T2M,108.0,rmse_climatology,2.3162802536402363
pyramid,0,T2M,114.0,rmse_climatology,2.3170671565704324
pyramid,0,T2M,120.0,rmse_climatology,2.3162444606672374
pyramid,0,T2M,6.0,skill,-0.14929716166967166
pyramid,0,T2M,12.0,skill,-0.633831160124215
pyramid,0,T2M,18.0,skill,-0.6084223644152493
pyramid,0,T2M,24.0,skill,-0.6137859691300631
pyramid,0,T2M,30.0,skill,-1.1992316841763184
pyramid,0,T2M,36.0,skill,-1.7048476166508295
pyramid,0,T2M,42.0,skill,-2.0129081176073664
pyramid,0,T2M,48.0,skill,-2.4291292566692806
pyramid,0,T2M,54.0,skill,-3.2049894944038595
pyramid,0,T2M,60.0,skill,-4.070033554354506
pyramid,0,T2M,66.0,skill,-4.981146705219439
pyramid,0,T2M,72.0,skill,-6.115959482364547
pyramid,0,T2M,78.0,skill,-7.626545588707469
pyramid,0,T2M,84.0,skill,-9.447287088339744
pyramid,0,T2M,90.0,skill,-11.66964832619372
pyramid,0,T2M,96.0,skill,-14.511665908847299
pyramid,0,T2M,102.0,skill,-18.23155733364729
pyramid,0,T2M,108.0,skill,-23.08342841059429
pyramid,0,T2M,114.0,skill,-29.418210631549563
pyramid,0,T2M,120.0,skill,-37.64907899214634
pyramid,0,T2M,6.0,rmse_persistence,2.5178978547729107
pyramid,0,T2M,12.0,rmse_persistence,3.4582900046497094
pyramid,0,T2M,18.0,rmse_persistence,2.8257868171848677
pyramid,0,T2M,24.0,rmse_persistence,1.7222950692011054
pyramid,0,T2M,30.0,rmse_persistence,3.088184267704984
pyramid,0,T2M,36.0,rmse_persistence,3.8589154923358957
pyramid,0,T2M,42.0,rmse_persistence,3.2744778437629187
pyramid,0,T2M,48.0,rmse_persistence,2.3213098722938175
pyramid,0,T2M,54.0,rmse_persistence,3.3996563183656403
pyramid,0,T2M,60.0,rmse_persistence,4.070958556807399
pyramid,0,T2M,66.0,rmse_persistence,3.4909628891281392
