run,seed,variable,lead_hours,wavenumber,power_ratio
multiscale_smooth,1,Q850,120,29,2.387337154860303
multiscale_smooth,1,Q850,120,30,2.079340083705007
multiscale_smooth,1,Q850,120,31,2.369142318499821
multiscale_smooth,1,Q850,120,32,4.724115008264396
multiscale_smooth,1,TP6h,120,1,0.7286514082753798
multiscale_smooth,1,TP6h,120,2,0.7136967196604272
multiscale_smooth,1,TP6h,120,3,0.7452916076738155
multiscale_smooth,1,TP6h,120,4,0.7495727497237638
multiscale_smooth,1,TP6h,120,5,0.604930669025907
multiscale_smooth,1,TP6h,120,6,0.5606159090881401
multiscale_smooth,1,TP6h,120,7,0.5383781477264488
multiscale_smooth,1,TP6h,120,8,0.5681602037107738
multiscale_smooth,1,TP6h,120,9,0.4460160943979917
multiscale_smooth,1,TP6h,120,10,0.4364833811684623
multiscale_smooth,1,TP6h,120,11,0.39131929492197925
multiscale_smooth,1,TP6h,120,12,0.36251643890574736
multiscale_smooth,1,TP6h,120,13,0.34602011486856576
multiscale_smooth,1,TP6h,120,14,0.3005347262343334
multiscale_smooth,1,TP6h,120,15,0.3068351920957661
multiscale_smooth,1,TP6h,120,16,0.31162823827655656
multiscale_smooth,1,TP6h,120,17,0.2710038678920092
multiscale_smooth,1,TP6h,120,18,0.2515657144287777
multiscale_smooth,1,TP6h,120,19,0.23374239362583163
multiscale_smooth,1,TP6h,120,20,0.2232500063533365
multiscale_smooth,1,TP6h,120,21,0.2129608172089963
multiscale_smooth,1,TP6h,120,22,0.20334078570785358
multiscale_smooth,1,TP6h,120,23,0.19084200932753687
multiscale_smooth,1,TP6h,120,24,0.20091209484091205
multiscale_smooth,1,TP6h,120,25,0.1802330514408022
multiscale_smooth,1,TP6h,120,26,0.18418740312840656
multiscale_smooth,1,TP6h,120,27,0.18059920881211247
multiscale_smooth,1,TP6h,120,28,0.20194196200601175
multiscale_smooth,1,TP6h,120,29,0.1828821270101285
multiscale_smooth,1,TP6h,120,30,0.20429899517976255
multiscale_smooth,1,TP6h,120,31,0.19151680037811225
multiscale_smooth,1,TP6h,120,32,0.33893811430058945
multiscale_smooth,2,Z500,24,1,0.886450719096965
multiscale_smooth,2,Z500,24,2,0.9166644860766618
multiscale_smooth,2,Z500,24,3,0.952279450686384
multiscale_smooth,2,Z500,24,4,0.9356406281714015
multiscale_smooth,2,Z500,24,5,0.9186105761787633
multiscale_smooth,2,Z500,24,6,0.9161046234352498
multiscale_smooth,2,Z500,24,7,0.950378948661
multiscale_smooth,2,Z500,24,8,1.034479184748622
multiscale_smooth,2,Z500,24,9,1.1372708164320804
multiscale_smooth,2,Z500,24,10,1.2382408879836682
multiscale_smooth,2,Z500,24,11,1.373893622123175
multiscale_smooth,2,Z500,24,12,1.4083925600377185
multiscale_smooth,2,Z500,24,13,1.576485490930717
multiscale_smooth,2,Z500,24,14,1.6299500830380311
multiscale_smooth,2,Z500,24,15,1.814750334965617
multiscale_smooth,2,Z500,24,16,1.978322191980617
multiscale_smooth,2,Z500,24,17,2.1110035082914065
multiscale_smooth,2,Z500,24,18,2.4513452703300325
multiscale_smooth,2,Z500,24,19,2.948056832752378
multiscale_smooth,2,Z500,24,20,3.5021617816800408
multiscale_smooth,2,Z500,24,21,3.8849724503543843
multiscale_smooth,2,Z500,24,22,5.14133463837693
multiscale_smooth,2,Z500,24,23,6.490656290491283
multiscale_smooth,2,Z500,24,24,8.606455165709136
multiscale_smooth,2,Z500,24,25,10.241203740399973
multiscale_smooth,2,Z500,24,26,11.024582211697728
multiscale_smooth,2,Z500,24,27,13.813352667139576
multiscale_smooth,2,Z500,24,28,16.943232180892657
multiscale_smooth,2,Z500,24,29,21.996472579083925
multiscale_smooth,2,Z500,24,30,24.008138953120614
multiscale_smooth,2,Z500,24,31,28.469440322484246
multiscale_smooth,2,Z500,24,32,52.73269043976492
multiscale_smooth,2,T850,24,1,1.0057479198693353
multiscale_smooth,2,T850,24,2,1.0159336080776515
multiscale_smooth,2,T850,24,3,1.029695234820807
multiscale_smooth,2,T850,24,4,1.0404269483828406
multiscale_smooth,2,T850,24,5,1.0330937046044166
multiscale_smooth,2,T850,24,6,1.0045189165082886
multiscale_smooth,2,T850,24,7,0.9735595361058869
multiscale_smooth,2,T850,24,8,0.9573535090850251
multiscale_smooth,2,T850,24,9,0.9805788148535081
multiscale_smooth,2,T850,24,10,0.9614695882280355
multiscale_smooth,2,T850,24,11,0.9722559857064186
multiscale_smooth,2,T850,24,12,1.018710679461825
multiscale_smooth,2,T850,24,13,1.0130879333830876
multiscale_smooth,2,T850,24,14,1.0538885047950488
multiscale_smooth,2,T850,24,15,1.0854336594862173
multiscale_smooth,2,T850,24,16,1.0139438520981054
multiscale_smooth,2,T850,24,17,1.036415598035619
multiscale_smooth,2,T850,24,18,1.0588861480699068
multiscale_smooth,2,T850,24,19,1.0456672279006125
multiscale_smooth,2,T850,24,20,1.062587021005826
multiscale_smooth,2,T850,24,21,1.0555216509574266
multiscale_smooth,2,T850,24,22,1.1134934874278923
multiscale_smooth,2,T850,24,23,1.1383251727783936
multiscale_smooth,2,T850,24,24,1.1809668335943106
multiscale_smooth,2,T850,24,25,1.2734488031535152
multiscale_smooth,2,T850,24,26,1.2377295962277042
multiscale_smooth,2,T850,24,27,1.2787674065023085
multiscale_smooth,2,T850,24,28,1.3770189303393907
multiscale_smooth,2,T850,24,29,1.4613439123843113
multiscale_smooth,2,T850,24,30,1.4584180764472792
multiscale_smooth,2,T850,24,31,1.5775631795596288
multiscale_smooth,2,T850,24,32,2.3832405476417686
multiscale_smooth,2,Q850,24,1,0.9638191767798737
multiscale_smooth,2,Q850,24,2,0.9550163944985687
multiscale_smooth,2,Q850,24,3,0.9679651134057566
multiscale_smooth,2,Q850,24,4,0.9412388033272682
multiscale_smooth,2,Q850,24,5,0.9438689638381901
multiscale_smooth,2,Q850,24,6,0.9244393866839778
multiscale_smooth,2,Q850,24,7,0.8992731158078294
multiscale_smooth,2,Q850,24,8,0.8971550453252892
multiscale_smooth,2,Q850,24,9,0.8766285213367645
multiscale_smooth,2,Q850,24,10,0.8600659065510052
multiscale_smooth,2,Q850,24,11,0.8392167102699223
multiscale_smooth,2,Q850,24,12,0.8320923795956315
multiscale_smooth,2,Q850,24,13,0.8738932897685971
multiscale_smooth,2,Q850,24,14,0.835932359997255
multiscale_smooth,2,Q850,24,15,0.838796986367437
multiscale_smooth,2,Q850,24,16,0.8774419187449709
multiscale_smooth,2,Q850,24,17,0.8520516231067422
multiscale_smooth,2,Q850,24,18,0.8255535002677403
multiscale_smooth,2,Q850,24,19,0.8451350521173793
multiscale_smooth,2,Q850,24,20,0.8702160364595719
multiscale_smooth,2,Q850,24,21,0.8625702472211826
multiscale_smooth,2,Q850,24,22,0.9231045551100647
multiscale_smooth,2,Q850,24,23,0.9581786508572807
multiscale_smooth,2,Q850,24,24,0.9961559473553604
multiscale_smooth,2,Q850,24,25,1.0069427736018206
multiscale_smooth,2,Q850,24,26,1.0427284615254822
multiscale_smooth,2,Q850,24,27,1.030639520686006
multiscale_smooth,2,Q850,24,28,1.09878373359527
multiscale_smooth,2,Q850,24,29,1.0861392288538323
multiscale_smooth,2,Q850,24,30,1.069558579111754
multiscale_smooth,2,Q850,24,31,1.107269087187707
multiscale_smooth,2,Q850,24,32,1.181635949029936
multiscale_smooth,2,TP6h,24,1,0.7798730197089198
multiscale_smooth,2,TP6h,24,2,0.7091919593606101
multiscale_smooth,2,TP6h,24,3,0.7223993144479705
multiscale_smooth,2,TP6h,24,4,0.6523483021566105
multiscale_smooth,2,TP6h,24,5,0.679662210138688
multiscale_smooth,2,TP6h,24,6,0.6145622587460446
multiscale_smooth,2,TP6h,24,7,0.6450764538770852
multiscale_smooth,2,TP6h,24,8,0.6036696292211771
multiscale_smooth,2,TP6h,24,9,0.5926790667543723
multiscale_smooth,2,TP6h,24,10,0.5568615695447103
multiscale_smooth,2,TP6h,24,11,0.5236894522598377
multiscale_smooth,2,TP6h,24,12,0.5106398527848848
multiscale_smooth,2,TP6h,24,13,0.46383343116395015
multiscale_smooth,2,TP6h,24,14,0.422263149843039
multiscale_smooth,2,TP6h,24,15,0.41837081971785034
multiscale_smooth,2,TP6h,24,16,0.402903901723427
multiscale_smooth,2,TP6h,24,17,0.38547462399252197
multiscale_smooth,2,TP6h,24,18,0.3435061812164172
multiscale_smooth,2,TP6h,24,19,0.3334020625607753
multiscale_smooth,2,TP6h,24,20,0.3059699609282388
multiscale_smooth,2,TP6h,24,21,0.2874876722123447
multiscale_smooth,2,TP6h,24,22,0.2691038857470951
multiscale_smooth,2,TP6h,24,23,0.2505466317417398
multiscale_smooth,2,TP6h,24,24,0.2589317642445687
multiscale_smooth,2,TP6h,24,25,0.22464077775176822
multiscale_smooth,2,TP6h,24,26,0.21916398973221596
multiscale_smooth,2,TP6h,24,27,0.19789055499218633
multiscale_smooth,2,TP6h,24,28,0.20071854546694237
multiscale_smooth,2,TP6h,24,29,0.19170132485503683
multiscale_smooth,2,TP6h,24,30,0.183809016750412
multiscale_smooth,2,TP6h,24,31,0.18696654006974883
multiscale_smooth,2,TP6h,24,32,0.22217964491625783
multiscale_smooth,2,Z500,120,1,0.7744172042487605
multiscale_smooth,2,Z500,120,2,0.8228692736653193
multiscale_smooth,2,Z500,120,3,0.8805109372058517
multiscale_smooth,2,Z500,120,4,0.8158066618196539
multiscale_smooth,2,Z500,120,5,0.8084875786786861
multiscale_smooth,2,Z500,120,6,0.8543770059476863
multiscale_smooth,2,Z500,120,7,0.9545032319768652
multiscale_smooth,2,Z500,120,8,1.2060123696250586
multiscale_smooth,2,Z500,120,9,1.2634611846895556
multiscale_smooth,2,Z500,120,10,1.417049858480414
multiscale_smooth,2,Z500,120,11,1.7782882134168583
multiscale_smooth,2,Z500,120,12,2.0982495484626966
multiscale_smooth,2,Z500,120,13,2.7849282085081297
multiscale_smooth,2,Z500,120,14,3.0217370761406444
multiscale_smooth,2,Z500,120,15,4.136651591970022
multiscale_smooth,2,Z500,120,16,7.716005839482043
multiscale_smooth,2,Z500,120,17,6.2171924098790114
multiscale_smooth,2,Z500,120,18,7.776239046973166
multiscale_smooth,2,Z500,120,19,9.534184905700002
multiscale_smooth,2,Z500,120,20,13.154466001532736
multiscale_smooth,2,Z500,120,21,17.118289145388044
multiscale_smooth,2,Z500,120,22,22.242158642384418
multiscale_smooth,2,Z500,120,23,32.103583683004814
multiscale_smooth,2,Z500,120,24,56.03857348709675
multiscale_smooth,2,Z500,120,25,59.9804123104893
multiscale_smooth,2,Z500,120,26,73.33785249346073
multiscale_smooth,2,Z500,120,27,119.35253373481623
multiscale_smooth,2,Z500,120,28,171.35453492459393
multiscale_smooth,2,Z500,120,29,256.30616871756723
multiscale_smooth,2,Z500,120,30,273.54163309061903
multiscale_smooth,2,Z500,120,31,332.1792699045789
multiscale_smooth,2,Z500,120,32,1095.7898218764767
multiscale_smooth,2,T850,120,1,1.1100812735717245
multiscale_smooth,2,T850,120,2,0.9704584590785109
multiscale_smooth,2,T850,120,3,1.0712229895499288
multiscale_smooth,2,T850,120,4,1.024369768170381
multiscale_smooth,2,T850,120,5,0.9471299521027456
multiscale_smooth,2,T850,120,6,0.9557173457292714
multiscale_smooth,2,T850,120,7,0.9586157664542956
multiscale_smooth,2,T850,120,8,1.0909176576660589
multiscale_smooth,2,T850,120,9,1.1447142367506908
multiscale_smooth,2,T850,120,10,1.0967087084621656
multiscale_smooth,2,T850,120,11,1.1718268504308558
multiscale_smooth,2,T850,120,12,1.2237697837176849
multiscale_smooth,2,T850,120,13,1.2368459599426405
multiscale_smooth,2,T850,120,14,1.2830708562839153
multiscale_smooth,2,T850,120,15,1.3990088234194715
multiscale_smooth,2,T850,120,16,1.7328349978783144
multiscale_smooth,2,T850,120,17,1.4226859701946386
multiscale_smooth,2,T850,120,18,1.3561240490120616
multiscale_smooth,2,T850,120,19,1.5244840936878958
multiscale_smooth,2,T850,120,20,1.5286407407832248
multiscale_smooth,2,T850,120,21,1.604454697106667
multiscale_smooth,2,T850,120,22,1.8046157558556035
multiscale_smooth,2,T850,120,23,1.9106822912249748
multiscale_smooth,2,T850,120,24,2.600339182509368
multiscale_smooth,2,T850,120,25,2.6367884131830834
multiscale_smooth,2,T850,120,26,2.8881091471302427
multiscale_smooth,2,T850,120,27,4.680050964256597
multiscale_smooth,2,T850,120,28,6.869408649162123
multiscale_smooth,2,T850,120,29,7.893133993942443
multiscale_smooth,2,T850,120,30,7.2386949303646455
multiscale_smooth,2,T850,120,31,10.94382546088158
multiscale_smooth,2,T850,120,32,29.787866263308402
multiscale_smooth,2,Q850,120,1,0.9805283479669232
multiscale_smooth,2,Q850,120,2,0.8559548800890205
multiscale_smooth,2,Q850,120,3,0.8862197969786955
multiscale_smooth,2,Q850,120,4,0.8467459023940709
multiscale_smooth,2,Q850,120,5,0.8821924867266442
multiscale_smooth,2,Q850,120,6,0.8219136098040165
multiscale_smooth,2,Q850,120,7,0.7163159921318174
multiscale_smooth,2,Q850,120,8,0.8106040787315122
multiscale_smooth,2,Q850,120,9,0.7007432278757972
multiscale_smooth,2,Q850,120,10,0.6879649050848052
multiscale_smooth,2,Q850,120,11,0.6761912216544428
multiscale_smooth,2,Q850,120,12,0.6783056199140823
multiscale_smooth,2,Q850,120,13,0.6893258529859974
multiscale_smooth,2,Q850,120,14,0.6894505620956473
multiscale_smooth,2,Q850,120,15,0.6998691965387144
multiscale_smooth,2,Q850,120,16,1.0144490419813978
multiscale_smooth,2,Q850,120,17,0.8002973181095578
multiscale_smooth,2,Q850,120,18,0.7546591568511665
multiscale_smooth,2,Q850,120,19,0.8171000080687485
multiscale_smooth,2,Q850,120,20,0.9508212464442182
multiscale_smooth,2,Q850,120,21,1.0616956316091606
multiscale_smooth,2,Q850,120,22,1.2018514132438527
multiscale_smooth,2,Q850,120,23,1.352567430888604
multiscale_smooth,2,Q850,120,24,2.16040149130703
multiscale_smooth,2,Q850,120,25,1.9378788824970803
multiscale_smooth,2,Q850,120,26,2.0013310144298297
multiscale_smooth,2,Q850,120,27,2.443686337228249
multiscale_smooth,2,Q850,120,28,3.3434880074895594
multiscale_smooth,2,Q850,120,29,3.2498938690187678
multiscale_smooth,2,Q850,120,30,2.804786409485947
multiscale_smooth,2,Q850,120,31,2.4571672272984113
multiscale_smooth,2,Q850,120,32,6.684542164314934
multiscale_smooth,2,TP6h,120,1,0.7844395242783101
multiscale_smooth,2,TP6h,120,2,0.6817075876300714
multiscale_smooth,2,TP6h,120,3,0.726115423820803
multiscale_smooth,2,TP6h,120,4,0.6728711559918773
multiscale_smooth,2,TP6h,120,5,0.5775077467285966
multiscale_smooth,2,TP6h,120,6,0.517034188713772
multiscale_smooth,2,TP6h,120,7,0.509010627964614
multiscale_smooth,2,TP6h,120,8,0.5415290887959248
multiscale_smooth,2,TP6h,120,9,0.42958883440765283
multiscale_smooth,2,TP6h,120,10,0.40756724506437675
multiscale_smooth,2,TP6h,120,11,0.3766436270860651
multiscale_smooth,2,TP6h,120,12,0.3365216420360867
multiscale_smooth,2,TP6h,120,13,0.3040124370992704
multiscale_smooth,2,TP6h,120,14,0.2670524018967056
multiscale_smooth,2,TP6h,120,15,0.2657783499489982
multiscale_smooth,2,TP6h,120,16,0.29015570549846786
multiscale_smooth,2,TP6h,120,17,0.2589322579017705
multiscale_smooth,2,TP6h,120,18,0.22724171686210146
multiscale_smooth,2,TP6h,120,19,0.22773823293828205
multiscale_smooth,2,TP6h,120,20,0.21918550873012657
multiscale_smooth,2,TP6h,120,21,0.2143423740210849
multiscale_smooth,2,TP6h,120,22,0.21060324229763272
multiscale_smooth,2,TP6h,120,23,0.1983025814951655
multiscale_smooth,2,TP6h,120,24,0.22604700362488056
multiscale_smooth,2,TP6h,120,25,0.19181992376950174
multiscale_smooth,2,TP6h,120,26,0.21555189877345937
multiscale_smooth,2,TP6h,120,27,0.21202279655415598
multiscale_smooth,2,TP6h,120,28,0.25370976550511054
multiscale_smooth,2,TP6h,120,29,0.22849914879013816
multiscale_smooth,2,TP6h,120,30,0.20781385133807556
multiscale_smooth,2,TP6h,120,31,0.23943692334884314
multiscale_smooth,2,TP6h,120,32,0.4125402628889374
pyramid,0,Z500,24,1,0.9730726664967697
pyramid,0,Z500,24,2,0.9865280237286563
pyramid,0,Z500,24,3,0.965198217799947
pyramid,0,Z500,24,4,0.8499109338216918
pyramid,0,Z500,24,5,0.7796354749845701
pyramid,0,Z500,24,6,0.700254409584362
pyramid,0,Z500,24,7,0.6774673546474025
pyramid,0,Z500,24,8,0.7346030433253348
pyramid,0,Z500,24,9,0.8857927149893927
pyramid,0,Z500,24,10,1.1067973981243175
pyramid,0,Z500,24,11,1.3534065276293203
pyramid,0,Z500,24,12,1.5929266585469275
pyramid,0,Z500,24,13,2.077627007473552
pyramid,0,Z500,24,14,2.4979257561315484
pyramid,0,Z500,24,15,3.179164849300584
pyramid,0,Z500,24,16,4.638666213045069
pyramid,0,Z500,24,17,4.87987104679865
pyramid,0,Z500,24,18,6.320672661261271
pyramid,0,Z500,24,19,8.549676470219413
pyramid,0,Z500,24,20,9.789565919064794
pyramid,0,Z500,24,21,11.27369867644567
pyramid,0,Z500,24,22,12.953259938949103
pyramid,0,Z500,24,23,14.480772699926927
pyramid,0,Z500,24,24,17.72839004235373
pyramid,0,Z500,24,25,21.348022055280328
pyramid,0,Z500,24,26,27.1322378614483
pyramid,0,Z500,24,27,34.23539989395821
pyramid,0,Z500,24,28,39.33681221448298
pyramid,0,Z500,24,29,45.86241437982217
pyramid,0,Z500,24,30,50.44438521063049
pyramid,0,Z500,24,31,53.790463944252764
pyramid,0,Z500,24,32,62.347681026714305
pyramid,0,T850,24,1,1.001064613017832
pyramid,0,T850,24,2,1.004712931017109
pyramid,0,T850,24,3,1.002171235786846
pyramid,0,T850,24,4,0.9580816277079658
pyramid,0,T850,24,5,0.9398985779807078
pyramid,0,T850,24,6,0.9142449746794857
pyramid,0,T850,24,7,0.8769870696312188
pyramid,0,T850,24,8,0.892017290267363
pyramid,0,T850,24,9,0.9946889119334175
pyramid,0,T850,24,10,1.0564008958096407
pyramid,0,T850,24,11,1.1230222053318104
pyramid,0,T850,24,12,1.2115031097658226
pyramid,0,T850,24,13,1.324212884203174
pyramid,0,T850,24,14,1.407131574909587
pyramid,0,T850,24,15,1.4612923676148042
pyramid,0,T850,24,16,1.6601481279241743
pyramid,0,T850,24,17,1.7025707987555603
pyramid,0,T850,24,18,1.7629522714915875
pyramid,0,T850,24,19,1.923019383294842
pyramid,0,T850,24,20,1.969220074003701
pyramid,0,T850,24,21,1.9735964560457648
pyramid,0,T850,24,22,2.096376565003033
pyramid,0,T850,24,23,2.137080853440649
pyramid,0,T850,24,24,2.195222729976143
pyramid,0,T850,24,25,2.4281897737987603
pyramid,0,T850,24,26,2.621509927749221
pyramid,0,T850,24,27,2.8233833528245653
pyramid,0,T850,24,28,3.320809887925866
pyramid,0,T850,24,29,3.526376214083299
pyramid,0,T850,24,30,3.606111757494667
pyramid,0,T850,24,31,3.867813887761142
pyramid,0,T850,24,32,4.331048644873415
pyramid,0,Q850,24,1,0.9788641762309291
pyramid,0,Q850,24,2,0.9863989406188908
pyramid,0,Q850,24,3,0.9852754982538384
pyramid,0,Q850,24,4,0.9585324839858606
pyramid,0,Q850,24,5,0.9401019259997976
pyramid,0,Q850,24,6,0.909908454833999
pyramid,0,Q850,24,7,0.8657726454427427
pyramid,0,Q850,24,8,0.8882192797573119
pyramid,0,Q850,24,9,0.882452123972094
pyramid,0,Q850,24,10,0.8740072525136041
pyramid,0,Q850,24,11,0.8791979950845846
pyramid,0,Q850,24,12,0.8712450839699465
pyramid,0,Q850,24,13,0.9289763549325237
pyramid,0,Q850,24,14,0.9304545844862846
pyramid,0,Q850,24,15,0.9418766345124705
pyramid,0,Q850,24,16,0.9752664178391784
pyramid,0,Q850,24,17,0.9642599501528291
pyramid,0,Q850,24,18,0.9200073818509217
pyramid,0,Q850,24,19,0.9647935461197533
pyramid,0,Q850,24,20,1.0003095084481395
pyramid,0,Q850,24,21,0.962647439344024
pyramid,0,Q850,24,22,1.0080755440291462
pyramid,0,Q850,24,23,1.038781951261
pyramid,0,Q850,24,24,1.0058941324085342
pyramid,0,Q850,24,25,1.0005124693075738
pyramid,0,Q850,24,26,1.0536660737966472
pyramid,0,Q850,24,27,1.0491640724199658
pyramid,0,Q850,24,28,1.0862415602685689
pyramid,0,Q850,24,29,1.0993620600831804
pyramid,0,Q850,24,30,1.1021608571533426
pyramid,0,Q850,24,31,1.1392890944098166
pyramid,0,Q850,24,32,1.1949021755150064
pyramid,0,TP6h,24,1,0.6542634972290955
pyramid,0,TP6h,24,2,0.5915109795221599
pyramid,0,TP6h,24,3,0.5819385482802589
pyramid,0,TP6h,24,4,0.48610783348003156
pyramid,0,TP6h,24,5,0.47559349052439465
pyramid,0,TP6h,24,6,0.42125946515413776
pyramid,0,TP6h,24,7,0.41101844056095493
pyramid,0,TP6h,24,8,0.3980889350070582
pyramid,0,TP6h,24,9,0.3662403247731085
pyramid,0,TP6h,24,10,0.3380606116702415
pyramid,0,TP6h,24,11,0.31099889950083626
pyramid,0,TP6h,24,12,0.2987927142544173
pyramid,0,TP6h,24,13,0.2809869354542962
pyramid,0,TP6h,24,14,0.26472839640122725
pyramid,0,TP6h,24,15,0.24120973115238775
pyramid,0,TP6h,24,16,0.2407352346819068
pyramid,0,TP6h,24,17,0.22760884139882898
pyramid,0,TP6h,24,18,0.20252754494966757
pyramid,0,TP6h,24,19,0.18480122310045013
pyramid,0,TP6h,24,20,0.1854141861186267
pyramid,0,TP6h,24,21,0.16943758139554446
pyramid,0,TP6h,24,22,0.15685314550019225
pyramid,0,TP6h,24,23,0.1520382705160684
pyramid,0,TP6h,24,24,0.15293371470330278
pyramid,0,TP6h,24,25,0.14187021938550723
pyramid,0,TP6h,24,26,0.14107409915296248
pyramid,0,TP6h,24,27,0.12847533309919051
pyramid,0,TP6h,24,28,0.1303180103406932
pyramid,0,TP6h,24,29,0.12344281882618995
pyramid,0,TP6h,24,30,0.12726051814901693
pyramid,0,TP6h,24,31,0.1297936029319357
pyramid,0,TP6h,24,32,0.15527596899776383
pyramid,0,Z500,120,1,0.883768679124343
pyramid,0,Z500,120,2,0.8408899299146241
